code,date,title,company,host,catch_url,m3u8_url,downloaded,stt,key_word,abstract
4389232,2024-01-12,2024你的底仓选好了吗？,银华基金,晴天,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/0523e65b3270835014902543545/playlist_eof.m3u8,,,,,
4389177,2024-01-12,2024年为何看好红利板块？,大成基金,李飏,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/5c97a3163270835014934206413/playlist_eof.m3u8,,,,,
4389039,2024-01-12,8分钟投顾丨投资体验提升小妙招,招商基金,马晓蕾,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/fba03e993270835014936461303/playlist_eof.m3u8,,,,,
4387485,2024-01-12,华夏基金2024开年策略会,华夏基金,刘煜辉|顾鑫峰|孙蒙|华龙,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/2e4524413270835014988270531/playlist_eof.m3u8,,,,,
4387311,2024-01-12,1月12日市场复盘,华夏财富投顾,赵德赛,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/3271d6c73270835014988402297/playlist_eof.m3u8,,,,,
4388341,2024-01-12,博时基金2024年投资联席会,博时基金,江向阳|曾鹏|肖瑞瑾等,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/61d3c9043270835014934488244/playlist_eof.m3u8,,,,,
4389256,2024-01-11,北证50是上车时机吗？,嘉实基金,滕抒含|豆豆,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/6353cf023270835014968810273/playlist_eof.m3u8,,,,,
4389025,2024-01-11,资源品大行情来了？周期旗手揭秘底层逻辑,万家基金,叶勇,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/86b31c363270835014914349101/playlist_eof.m3u8,,,,,
4388887,2024-01-11,从0开始学炒股,天天基金网,东方财富人气主播 肥肥,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/830824aa3270835014877394365/playlist_eof.m3u8,,,,,
4388176,2024-01-11,今日市场：不宜过喜过悲,长盛基金,小明同学,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/9114ff7c3270835014962651261/playlist_eof.m3u8,,,,,
4389052,2024-01-11,纳指科技又创新高,景顺长城基金,含秋 小Hey,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/34d6313c3270835014913115828/v.f230.m3u8,,,,,
4388715,2024-01-11,首席约你聊—医药行业2024年策略展望,中信建投基金投顾,贺菊颖,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/e69d02ec3270835014875279088/playlist_eof.m3u8,,,,,
4388510,2024-01-11,医药行业2024年策略展望,中信建投基金,贺菊颖,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/a78c5f673270835014874863265/playlist_eof.m3u8,,,,,
4388974,2024-01-11,对话大咖：新能源要反弹了？,中邮创业基金,苗苗,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/362d635b3270835014961060447/playlist_eof.m3u8,,,,,
4388878,2024-01-11,2024年，投资主线在哪里？,前海开源基金,潇潇,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/dc6ab68a3270835014908958049/playlist_eof.m3u8,,,,,
4388705,2024-01-11,首席谈2024怎么投？,金鹰基金,杨刚| 陈数,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/8ae61d093270835014907770966/playlist_eof.m3u8,,,,,
4388535,2024-01-11,详解货币基金 展望货币市场,太平基金,朱燕琼,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/c6f3448d3270835014959992453/playlist_eof.m3u8,,,,,
4388507,2024-01-11,指数解忧铺：红利高股息风格为何会火？,交银施罗德基金,邵文婷,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/ce240f643270835014908319862/playlist_eof.m3u8,,,,,
4389014,2024-01-11,科技央企 御风而行,银华基金,小欣|开阳妹妹,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/716fb57c3270835014554844062/playlist_eof.m3u8,,,,,
4388321,2024-01-11,机器人板块投资逻辑详解,招商基金,汪洋,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/022726ae3270835014872398388/playlist_eof.m3u8,,,,,
4388298,2024-01-11,新年加瑞气 优选固收+,农银汇理基金,刘莎莎,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/1c782a643270835014957269026/playlist_eof.m3u8,,,,,
4388154,2024-01-11,盘后|股债性价比创新高，如何布局后市？,华夏基金,美惠学姐,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/17614b1f3270835014957009182/playlist_eof.m3u8,,,,,
4388741,2024-01-11,雪季出行热传至A股！可否持续？,华富基金,加成,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/90b4a08b3270835014955891538/playlist_eof.m3u8,,,,,
4388731,2024-01-11,回暖显著·医美投资价值凸显,前海联合基金,追风少女,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/425fce613270835014906940357/v.f230.m3u8,,,,,
4388725,2024-01-11,超级发车86期丨“高股息”还能火多久？,中欧财富,马力欧,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/b99f5d883270835014871565783/playlist_eof.m3u8,,,,,
4388720,2024-01-11,拜托啦！ETF：2024还是科技大年吗？,天弘国民ETF,洪明华,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/ae2ab6453270835014871093478/playlist_eof.m3u8,,,,,
4388566,2024-01-11,等待反弹时，看看短债基金,达诚基金,亦然,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/bba96ec53270835014871620986/playlist_eof.m3u8,,,,,
4388313,2024-01-11,2024年哪类资产更亮眼？,兴业基金,蔡艳菲,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/804f8d883270835014955183784/playlist_eof.m3u8,,,,,
4387984,2024-01-11,新年理财计划，怎么制定呢？,德邦基金,糯糯,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/65cb74883270835014870288584/playlist_eof.m3u8,,,,,
4388683,2024-01-11,聪明人避险选超长债,鹏扬基金,高楚茵,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/8138877d3270835014907323276/v.f230.m3u8,,,,,
4388977,2024-01-11,汇添富指数增强高峰论坛,天天基金网,得璋 汇添富人气主播,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/da283b6c3270835014908869257/v.f230.m3u8,,,,,
4388863,2024-01-11,我适合买中短债吗？,东证融汇资管,东证融汇泡芙学妹,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/fd10e42b3270835014872139896/playlist_eof.m3u8,,,,,
4388789,2024-01-11,量化基为何更抗跌,南华基金,于洋,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/3681eab33270835014906414311/playlist_eof.m3u8,,,,,
4388202,2024-01-11,2023回顾——公募行业那些事儿,泰康基金财富号,佐佐,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/30de0b013270835014954067093/playlist_eof.m3u8,,,,,
4388242,2024-01-11,财经午餐|市场热点追踪1.11,中信建投基金,刘尧,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/5c84e81f3270835014951854333/playlist_eof.m3u8,,,,,
4386930,2024-01-11,大放异彩！创新药出海量价齐升！,东财基金,姚楠燕 | 王陈怡,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/48fea8b73270835014903171336/playlist_eof.m3u8,,,,,
4388479,2024-01-11,债基受热捧，香在哪？,南方基金,阿杰,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/0cff38da3270835014950724306/playlist_eof.m3u8,,,,,
4388800,2024-01-11,万象更新，新年投资如何开好投？,国寿安保基金,小颖,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/2dd3d05e3270835014869212642/playlist_eof.m3u8,,,,,
4388703,2024-01-11,热点有约|90后的新年投资攻略怎么做？,易方达基金,李俊池|何雨洁,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/fbf3f8763270835014902164325/playlist_eof.m3u8,,,,,
4388786,2024-01-11,量化基如何捕捉行业风口,南华基金,于洋,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/98ae72c83270835014867433982/playlist_eof.m3u8,,,,,
4388712,2024-01-11,2024机会在何方,弘毅远方基金,艾熊峰,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/c52462153270835014949016101/playlist_eof.m3u8,,,,,
4388514,2024-01-11,全球周周谈|2024全球医药科技怎么投？,汇添富基金,韭圈儿|过蓓蓓|杨瑨,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/44fc8d423270835014866172860/playlist_eof.m3u8,,,,,
4388420,2024-01-11,宽基情报局：科创100值得关注吗？,鹏华基金,漾漾,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/68eabf973270835014900450708/playlist_eof.m3u8,,,,,
4388305,2024-01-11,当前市场和红利风格更配吗？,国联基金,刘斌|阳阳,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/52e8c7493270835014866761395/playlist_eof.m3u8,,,,,
4388434,2024-01-11,债市走强能否持续？,中海基金,邵强,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/8f922cbd3270835014867067221/playlist_eof.m3u8,,,,,
4388413,2024-01-11,哈尔滨和债基：热潮背后的秘密,富达基金,黛西|曹姐姐,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/70119f773270835014900776202/v.f230.m3u8,,,,,
4387272,2024-01-11,妙读历史：韩信故事与投资智慧,国投瑞银基金,魏衡,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/52e957473270835014866762446/playlist_eof.m3u8,,,,,
4387306,2024-01-11,1月11日市场复盘,华夏财富投顾,赵德赛,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/3bed63ee3270835014947770679/playlist_eof.m3u8,,,,,
4388589,2024-01-10,指数投资图鉴来了！,嘉实基金,刘珈吟|晓鸥姐姐,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/1f1c11c63270835014879465531/playlist_eof.m3u8,,,,,
4388446,2024-01-10,完蛋！A股被南方小土豆包围了,创金合信基金,陈建军,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/a2fd4cd63270835014840332273/playlist_eof.m3u8,,,,,
4388057,2024-01-10,投顾来了！市场信心如何修复？,南方基金,李程胤|佩奇,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/706752b73270835014924215280/playlist_eof.m3u8,,,,,
4387660,2024-01-10,市场震荡 寻找治愈之光,博道基金,袁争光|李馥君,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/907650433270835014877914270/playlist_eof.m3u8,,,,,
4388579,2024-01-10,2024年，投资如何破局,景顺长城基金,含秋,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/ed7382053270835014875550935/v.f230.m3u8,,,,,
4388423,2024-01-10,节前如何投资理财？,财通基金,黄Sir,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/4896fc4a3270835014920779594/playlist_eof.m3u8,,,,,
4388141,2024-01-10,如何面对市场的波动？,工银瑞信基金,大师兄,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/38302d123270835014920068201/playlist_eof.m3u8,,,,,
4388429,2024-01-10,银发经济，利好消费or医药？,东方阿尔法基金,豪仔| 莹莹,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/4c71d0a03270835014873248730/playlist_eof.m3u8,,,,,
4388210,2024-01-10,偏债混合基 新年新思路,太平基金,甘源,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/d3d5b0fa3270835014837421515/playlist_eof.m3u8,,,,,
4388063,2024-01-10,【投基有道】2024科技怎么看？,国泰基金,小造,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/378ff67d3270835014835328910/playlist_eof.m3u8,,,,,
4387956,2024-01-10,中特估的主战场，有望迎来价值重塑,华泰柏瑞基金,李茜,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/c0b180093270835014871876842/playlist_eof.m3u8,,,,,
4388126,2024-01-10,中证云计算与大数据主题指数投资价值怎么看,广发基金,霍华明,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/34f766a63270835014869532195/playlist_eof.m3u8,,,,,
4388089,2024-01-10,如何一键投资高成长科创黑马？,博时基金,洪露娉|唐屹兵,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/3ed58c413270835014835664461/playlist_eof.m3u8,,,,,
4388032,2024-01-10,"2024与基金经理一起开好""投""",申万菱信基金,季鹏,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/6cb841283270835014870577394/playlist_eof.m3u8,,,,,
4388477,2024-01-10,近期债市如何看？解读来了！,天治基金,郝杰,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/0a2022a63270835014919476390/v.f230.m3u8,,,,,
4388073,2024-01-10,新的一年，债券基金该如何选择？,兴证全球基金,文韬|章书崴,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/994a853f3270835014833176733/playlist_eof.m3u8,,,,,
4386928,2024-01-10,当前证券板块有何主线？,东财基金,莫志刚 | 赵肖萌,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/6e8e29413270835014870606187/playlist_eof.m3u8,,,,,
4388051,2024-01-10,盘点2023，把握开年新“基”遇！,华富基金,小雅,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/35942fa13270835014835276912/playlist_eof.m3u8,,,,,
4388021,2024-01-10,2024，稳健至上这么投！,红土创新基金,养基学长,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/adbc7df73270835014871030464/v.f230.m3u8,,,,,
4387011,2024-01-10,2024年度展望，大金融如何布局？,天弘基金,陈瑶,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/daa90e263270835014915642579/playlist_eof.m3u8,,,,,
4386799,2024-01-10,解读北交所机遇，关注三大主线！,华夏基金,鲁亚运,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/d1b093043270835014915295717/playlist_eof.m3u8,,,,,
4384257,2024-01-10,"2024 ""药"" 怎么投？",安信基金,花花,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/39ea2a473270835014869772541/v.f230.m3u8,,,,,
4386363,2024-01-10,银河甜心，在线答疑,银河基金,一一,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/d5c87be13270835014915412777/playlist_eof.m3u8,,,,,
4388303,2024-01-10,未来ETF新机遇—500&300宽基,嘉实基金,李直|夏元熙,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/81e4281e3270835014914128780/playlist_eof.m3u8,,,,,
4388235,2024-01-10,财经午餐｜市场热点追踪1.10,中信建投基金,李丛杰,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/eccbccfd3270835014912350199/playlist_eof.m3u8,,,,,
4388281,2024-01-10,春节前债基更香？,德邦基金,小鹿,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/9fc452473270835014826694914/playlist_eof.m3u8,,,,,
4388206,2024-01-10,热点有约|市场震荡，未来几何？,易方达基金,江婷婷|何雨洁,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/b6b0a3de3270835014864670045/playlist_eof.m3u8,,,,,
4388068,2024-01-10,逆势上涨！这只基金如何脱颖而出？,南方基金,潘水洋|啸宝,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/47314ead3270835014866259559/playlist_eof.m3u8,,,,,
4386881,2024-01-10,新年第一个月，债市怎么投,诺德基金,王宪彪,https://1500000598.vod2.myqcloud.com/438174e6vodtranscq1500000598/6e88496b3270835014863896580/v.f230.m3u8,,,,,
4388261,2024-01-10,南华量化新基，有何亮点？,南华基金,于洋,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/394c20473270835014828634396/playlist_eof.m3u8,,,,,
4387664,2024-01-10,首只黄金股ETF联接！基金经理聊黄金投资,永赢基金,章赟,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/18e8d3b83270835014909231163/playlist_eof.m3u8,,,,,
4387313,2024-01-10,年初基金怎么买？,中信保诚,老司机,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/e31118263270835014827247990/playlist_eof.m3u8,,,,,
4386985,2024-01-10,聊聊近期的芯片板块！,鹏华基金,罗英宇,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/1e9613853270835014862706828/playlist_eof.m3u8,,,,,
4388285,2024-01-10,经济是否有望实现周期性改善？,银华基金,欣宇,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/4dec306a3270835014825469738/playlist_eof.m3u8,,,,,
4388040,2024-01-10,恒生医疗能抄底吗？,富国基金,田希蒙 | 七七,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/0356ffcb3270835014824575697/playlist_eof.m3u8,,,,,
4387007,2024-01-10,基金经理展望！速看！,天弘基金,刘笑明,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/16a7f47c3270835014909145118/playlist_eof.m3u8,,,,,
4386764,2024-01-10,量化|量化策略如何掘金权益市场？,华夏基金,诗雨,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/1b1d261b3270835014909317521/playlist_eof.m3u8,,,,,
4383325,2024-01-10,家电出口有新亮点吗？板块还值得投资吗？,东财基金,徐成,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/6e5203a73270835014863866642/playlist_eof.m3u8,,,,,
4388129,2024-01-10,叮叮~星领航发车中,富国星投顾,哈哈姐 | 春春,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/572a5b653270835014825851819/playlist_eof.m3u8,,,,,
4388105,2024-01-10,8分钟投顾丨投顾答疑日,招商基金,马晓蕾,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/1c8793003270835014862643364/playlist_eof.m3u8,,,,,
4387302,2024-01-10,1月10日市场复盘,华夏财富投顾,赵德赛,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/ad15d9583270835014864234241/playlist_eof.m3u8,,,,,
4387510,2024-01-09,2024年初如何投资胜算大？,富国基金,蔡卡尔 | 程博怡,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/4abe36793270835014801852371/playlist_eof.m3u8,,,,,
4386990,2024-01-09,新年“避险模式”重启！市场何时迎来转机？,博时基金,陈奥,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/21a5222a3270835014804199948/playlist_eof.m3u8,,,,,
4387979,2024-01-09,灵犀一点通|债基走强，零钱能买入吗？,博时基金,灵犀,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/fbfac2823270835014841880519/playlist_eof.m3u8,,,,,
4387973,2024-01-09,聊聊机器人,易方达基金投顾,宋烜|王诗婷,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/d2fe29c53270835014885290438/playlist_eof.m3u8,,,,,
4387622,2024-01-09,非遗传匠心，剪纸迎新年,嘉实基金,豆豆|娜娜,https://1500000598.vod2.myqcloud.com/6c97873evodcq1500000598/87daf7243270835014884321488/playlist_eof.m3u8,,,,,
